## Site Characteristics
Country     = 'USA'
Station     = 'NASA'
Description = 'NASA'
Source      = 'NASA'
Contact     = 'Peter Uithol'
Longitude = 39.5; Latitude = 46.5; Elevation = 38.41; AngstromA = 0.17896683557313284; AngstromB = 0.5513939168257551; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
19840310,5380.0,-3.13,4.87,0.394452098749982,9.58,0.008,NaN
19840311,10420.0,-0.98,7.75,0.39748027823330545,9.34,0.005,NaN
19840312,7270.0,-2.36,5.58,0.45563013633581423,7.09,0.016,NaN
19840313,10700.0,-2.07,6.0,0.45700374652290615,5.34,0.051000000000000004,NaN
19840314,14970.0,-3.13,5.83,0.45085126595560376,4.36,0.001,NaN
19840315,9050.0,-2.93,4.61,0.46323050829220874,3.21,0.008,NaN
19840316,15930.0,-3.46,6.65,0.4474650357111269,1.59,0.005,NaN
19840317,12840.0,-1.82,7.41,0.5278005186846187,1.13,0.044,NaN
19840318,14090.0,-1.08,6.12,0.5063216449289973,2.14,0.198,NaN
19840319,11380.0,-1.88,4.93,0.5412312270874563,1.41,0.08299999999999999,NaN
19840320,7000.0,-5.13,3.18,0.4888959234759406,4.51,0.41100000000000003,NaN
19840321,18280.0,-5.72,2.8,0.29119636718015246,2.32,0.0,NaN
19840322,15730.0,-4.92,10.23,0.44510810499678355,4.7,0.0,NaN
19840323,11430.0,-2.02,12.06,0.589358712745655,5.7,0.0,NaN
19840324,10000.0,2.18,15.76,0.7996252442917136,3.86,0.003,NaN
19840325,6960.0,3.92,8.28,0.8512271879221929,1.91,0.13899999999999998,NaN
19840326,7160.0,0.38,9.11,0.7260985275721676,1.95,0.076,NaN
19840327,7280.0,0.34,10.0,0.6931158098209707,1.63,0.028000000000000004,NaN
19840328,14470.0,-0.75,15.05,0.7680454821506423,2.76,0.128,NaN
19840329,7040.0,4.53,10.09,0.8554076180316992,3.87,0.16799999999999998,NaN
19840330,14720.0,3.92,14.87,0.9044857577922013,1.51,0.034999999999999996,NaN
19840331,18110.0,1.88,14.44,0.6773698299879021,4.38,0.001,NaN
19840401,8359.999999999998,3.25,11.87,0.7740526523236589,4.77,0.157,NaN
19840402,9550.0,3.6,12.7,0.8584047142006221,1.54,0.09,NaN
19840403,15980.0,2.53,14.07,0.7795496608893963,3.8,0.008,NaN
19840404,15230.0,4.65,17.44,0.635685793713122,6.2,0.003,NaN
19840405,18990.0,4.29,18.32,0.6288114284736147,6.8,0.0,NaN
19840406,10350.0,7.89,16.62,0.7906471324409707,5.82,0.013000000000000001,NaN
19840407,19750.0,4.89,19.78,0.6956051042729524,6.09,0.013000000000000001,NaN
19840408,11820.0,5.62,17.84,0.5748749746479173,6.91,0.020999999999999998,NaN
19840409,6410.0,5.07,9.43,0.7702251295828897,5.54,0.318,NaN
19840410,16160.0,3.72,11.36,0.5748749746479173,4.95,0.0,NaN
19840411,20720.0,2.62,15.73,0.4798450937946564,5.06,0.0,NaN
19840412,19560.0,1.62,17.21,0.6130261907523127,3.12,0.005,NaN
19840413,18700.0,2.42,18.98,0.5669190364749673,2.84,0.0,NaN
19840414,20390.0,2.65,16.46,0.6971024685387792,4.98,0.005,NaN
19840415,9880.0,6.47,14.33,0.7577663300977576,6.43,0.020999999999999998,NaN
19840416,8260.0,5.01,16.29,0.635685793713122,6.3,0.001,NaN
19840417,13370.0,8.48,16.92,0.8680577469047716,4.51,0.13999999999999999,NaN
19840418,12090.0,7.8,17.9,1.08156806316304,2.15,0.10700000000000001,NaN
19840419,17100.0,9.99,19.9,1.1874205365788533,0.87,0.10400000000000001,NaN
19840420,6450.0,9.25,13.41,1.144961847393141,2.28,0.805,NaN
19840421,9330.0,6.23,14.23,0.9038572801139642,2.01,0.154,NaN
19840422,15710.0,3.67,11.33,0.77899841403041,2.46,0.193,NaN
19840423,11000.0,5.26,14.46,0.8975936439035234,2.57,0.21400000000000002,NaN
19840424,4970.0,5.68,10.59,1.0108368602208235,3.02,2.6239999999999997,NaN
19840425,7840.0,3.92,8.9,0.8608090546957576,3.36,0.891,NaN
19840426,12910.0,3.83,10.41,0.7906471324409707,1.79,0.06999999999999999,NaN
19840427,17340.0,3.37,12.91,0.8710938855367714,2.2,0.10200000000000001,NaN
19840428,20040.0,2.08,16.13,0.8149799191134521,2.87,0.06999999999999999,NaN
19840429,8480.0,5.05,15.62,0.8827167842530089,3.31,0.744,NaN
19840430,14360.0,2.37,16.16,0.8802585591210154,1.5,0.10400000000000001,NaN
19840501,19160.0,5.95,17.79,0.9854672376331152,0.99,0.015,NaN
19840502,20690.0,5.41,18.72,0.9814065388970683,1.07,0.009,NaN
19840503,22930.0,9.65,20.69,1.0446049426817505,1.52,0.43899999999999995,NaN
19840504,24950.0,7.77,19.18,0.822465244136694,3.52,0.0,NaN
19840505,25860.0,5.02,19.53,0.7795496608893963,3.45,0.0,NaN
19840506,23360.0,4.78,20.87,0.8253603240799855,3.17,0.0,NaN
19840507,16090.0,7.58,19.25,0.7784475112185095,4.11,0.0,NaN
19840508,19850.0,8.79,21.3,1.0771605353926768,3.82,0.0,NaN
19840509,20130.0,9.3,23.26,1.2254962141884433,1.62,0.023,NaN
19840510,22270.0,9.88,24.3,1.3507098424529123,1.66,0.002,NaN
19840511,24190.0,11.82,27.21,1.2378719427994167,3.23,0.0,NaN
19840512,22810.0,12.62,27.32,1.2091645450266586,2.51,0.0,NaN
19840513,21810.0,12.98,29.89,1.3444594212063117,2.33,0.0,NaN
19840514,23880.0,13.62,30.0,1.1866218510433961,3.07,0.0,NaN
19840515,20360.0,13.74,25.39,1.5525155682758498,2.85,0.015,NaN
19840516,20780.0,15.21,26.19,1.3578844311046807,1.54,0.005,NaN
19840517,18920.0,14.19,28.23,1.3614842647796832,1.6,0.0,NaN
19840518,9790.0,17.17,24.26,1.1994576882851018,3.53,0.026000000000000002,NaN
19840519,17100.0,15.51,26.08,1.4821667827861238,1.93,0.078,NaN
19840520,12480.0,14.6,23.08,1.4880015210641748,1.42,0.126,NaN
19840521,22710.0,14.01,27.05,1.339122159399848,1.01,0.013000000000000001,NaN
19840522,24150.0,11.94,29.98,1.0198860834129948,2.29,0.0,NaN
19840523,23600.0,14.51,32.31,1.1265241131385857,2.45,0.0,NaN
19840524,23180.0,14.8,31.72,1.4211682209835756,1.57,0.0,NaN
19840525,14360.0,18.07,28.77,1.339122159399848,3.04,0.01,NaN
19840526,8510.0,15.92,21.11,1.7341023536887146,0.91,0.44299999999999995,NaN
19840527,22960.0,15.23,23.39,1.5095684486277599,1.69,0.16899999999999998,NaN
19840528,28020.0,14.53,23.99,1.6352776809588367,2.64,0.251,NaN
19840529,24490.0,15.69,26.51,1.727428862466867,2.48,0.074,NaN
19840530,13970.0,15.23,22.08,1.9157358641201394,1.06,0.325,NaN
19840531,17530.0,15.69,26.38,1.5125305494412045,1.2,0.088,NaN
19840601,16399.999999999996,15.31,26.0,1.5820818681220963,1.09,1.503,NaN
19840602,22390.0,15.94,28.34,1.613186473410724,1.88,0.001,NaN
19840603,21260.0,16.1,28.83,1.3066185314034373,3.92,0.0,NaN
19840604,19720.0,17.15,26.55,1.1620958040070761,5.07,0.08299999999999999,NaN
19840605,11910.0,16.37,24.49,1.5145081165520657,3.33,0.568,NaN
19840606,19730.0,16.65,27.5,1.7871648229331984,2.95,0.10900000000000001,NaN
19840607,21130.0,16.74,30.79,1.6608493270472215,2.11,0.005,NaN
19840608,22780.0,16.55,30.96,1.6533549505445637,2.5,0.0,NaN
19840609,17090.0,17.51,27.19,1.481196281758691,3.52,0.019,NaN
19840610,9440.0,15.76,22.76,1.3453507796376623,3.41,0.34199999999999997,NaN
19840611,26520.0,13.9,22.76,1.1242378675033513,3.48,0.309,NaN
19840612,22140.0,12.66,24.19,1.332918891722861,3.26,0.47300000000000003,NaN
19840613,16790.0,11.82,19.96,0.9312321451637604,2.8,0.372,NaN
19840614,23380.0,9.71,20.12,0.9203234107552187,2.08,1.014,NaN
19840615,22640.0,10.83,24.31,0.9344622074299098,1.49,0.0,NaN
19840616,25450.0,10.05,26.58,0.9713192108887592,1.91,0.0,NaN
19840617,23380.0,13.43,28.55,1.154279880629845,1.8,0.001,NaN
19840618,23540.0,13.73,27.14,1.2495216274951704,2.34,0.014000000000000002,NaN
19840619,23420.0,13.33,25.64,1.2173062948610973,2.59,0.017,NaN
19840620,24080.0,12.23,25.28,1.1030956741507725,1.95,0.004,NaN
19840621,17490.0,13.25,25.65,1.128050548782702,1.92,0.128,NaN
19840622,8980.0,15.26,23.13,1.4831378420299401,3.87,0.579,NaN
19840623,20220.0,14.83,27.31,1.6017197185144814,2.7,0.036,NaN
19840624,26490.0,16.08,32.76,1.3040137525909687,3.51,0.0,NaN
19840625,25630.0,17.83,35.27,1.4447281917406372,2.78,0.0,NaN
19840626,25160.0,18.94,35.79,1.657633810945042,2.25,0.0,NaN
19840627,29420.0,17.31,29.58,1.4715219133359465,3.48,0.155,NaN
19840628,27540.0,16.68,29.33,1.3188347238947102,1.45,0.192,NaN
19840629,26800.0,14.24,31.8,1.2173062948610973,2.15,0.0,NaN
19840630,25730.0,17.88,33.99,1.1372474406004875,3.02,0.0,NaN
19840701,22710.0,20.58,33.62,1.5769492577090112,2.65,0.003,NaN
19840702,18540.0,15.4,23.08,1.218940417405615,5.32,0.015,NaN
19840703,22960.0,13.9,28.98,1.052481910781856,1.72,0.0,NaN
19840704,22450.0,16.4,32.86,1.0205851232476313,2.77,0.0,NaN
19840705,21050.0,17.38,30.52,1.474418381690604,2.48,0.024,NaN
19840706,21160.0,15.37,28.02,1.278215906569439,2.74,0.037,NaN
19840707,25870.0,16.2,29.66,1.3135869771207336,1.27,0.121,NaN
19840708,8540.0,17.46,23.8,1.6522867503544867,2.55,0.379,NaN
19840709,21980.0,15.44,29.04,1.557578341061305,1.96,0.049,NaN
19840710,12840.0,17.15,23.64,1.5728536950934302,2.29,0.076,NaN
19840711,14970.0,16.19,26.04,1.565708915663524,3.91,0.199,NaN
19840712,19150.0,16.23,28.22,1.6090084391753954,2.41,0.076,NaN
19840713,25740.0,16.27,32.23,1.4695937109724109,3.03,0.0,NaN
19840714,18840.0,18.02,31.66,1.5464593082656743,2.96,0.29500000000000004,NaN
19840715,13420.0,20.28,29.58,1.938957670412932,2.06,0.315,NaN
19840716,18410.0,18.49,30.98,1.9438777671730842,1.34,0.089,NaN
19840717,25250.0,19.13,35.58,1.8159651790811275,1.14,0.008,NaN
19840718,24640.0,21.66,37.85,1.74863917763864,2.6,0.0,NaN
19840719,22310.0,25.45,39.94,1.6759275151426174,3.24,0.01,NaN
19840720,25920.0,22.71,33.74,2.0914002793604163,2.75,0.06,NaN
19840721,16399.999999999996,20.68,30.66,1.7565108607169369,1.54,0.15,NaN
19840722,23600.0,21.83,33.79,1.5125305494412045,1.55,0.009,NaN
19840723,20300.0,19.58,28.68,1.5861985043143554,2.21,0.008,NaN
19840724,22840.0,18.98,32.7,1.5810541750020255,1.4,0.144,NaN
19840725,16340.0,18.16,26.05,1.550494506369227,2.47,0.375,NaN
19840726,14710.0,15.74,27.83,1.1850258973851442,2.23,0.002,NaN
19840727,18460.0,16.32,28.34,1.2124154801316451,0.98,0.004,NaN
19840728,12600.0,16.9,26.37,1.4958125343911377,2.41,0.282,NaN
19840729,18860.0,16.62,28.07,1.7119448806741242,2.2,0.207,NaN
19840730,12700.0,17.04,25.31,1.6299939408502726,2.3,0.5599999999999999,NaN
19840731,16960.0,15.19,28.87,1.1707470590373388,1.98,0.053000000000000005,NaN
19840801,21360.0,15.65,28.85,1.3741497976122083,3.11,0.002,NaN
19840802,18490.0,17.62,27.45,1.573876709738824,4.2,0.16999999999999998,NaN
19840803,21380.0,17.62,29.39,1.5626555962954383,2.59,0.23700000000000002,NaN
19840804,16990.0,18.07,29.76,1.6533549505445637,1.6,0.281,NaN
19840805,18570.0,17.14,29.76,1.5085822138781249,1.66,0.056999999999999995,NaN
19840806,12470.0,18.97,30.38,1.5184700605013797,3.48,0.663,NaN
19840807,12380.0,15.82,21.09,1.6110962681159493,3.41,1.075,NaN
19840808,13350.0,16.33,26.95,1.3878347618327382,2.46,0.05500000000000001,NaN
19840809,10650.0,17.21,25.06,1.6835115280330897,2.44,0.396,NaN
19840810,18070.0,16.78,28.75,1.5394198847859009,2.04,0.189,NaN
19840811,22350.0,16.23,31.08,1.3179588221272962,1.63,0.0,NaN
19840812,22680.0,16.98,31.95,1.5095684486277599,1.3,0.0,NaN
19840813,21490.0,18.72,29.98,1.5718312639814975,2.36,0.006,NaN
19840814,13030.0,17.58,25.05,1.8346101428017358,3.27,0.303,NaN
19840815,12570.0,15.95,25.42,1.3569857803790661,2.54,0.003,NaN
19840816,16079.999999999998,15.58,28.15,1.3915042433101785,2.04,0.006,NaN
19840817,17880.0,15.03,29.77,1.3074878065928888,1.52,0.0,NaN
19840818,6650.0,16.62,27.51,1.3905860748812382,1.94,0.259,NaN
19840819,16480.0,14.65,27.51,1.4889759353494478,1.36,0.012,NaN
19840820,19850.0,14.27,28.74,1.4715219133359465,2.07,0.013000000000000001,NaN
19840821,16600.000000000004,16.39,26.62,1.7329885379496335,1.4,0.591,NaN
19840822,16320.0,15.83,29.49,1.644826283345457,2.19,0.518,NaN
19840823,15660.0,17.97,26.28,1.848703745817846,1.97,1.456,NaN
19840824,7330.0,15.73,23.62,1.7746200309682547,1.26,1.145,NaN
19840825,14840.0,14.17,24.07,1.5414282732025102,2.23,0.269,NaN
19840826,13500.0,16.16,25.42,1.6954900765489278,2.84,0.211,NaN
19840827,13020.0,15.04,25.8,1.6427001557783878,2.54,0.246,NaN
19840828,16830.0,9.91,20.52,0.880872548861143,3.85,0.034,NaN
19840829,20440.0,6.87,21.06,0.7620794977078843,2.05,0.0,NaN
19840830,20490.0,7.97,22.87,0.8195791262053393,1.6,0.0,NaN
19840831,20360.0,8.8,25.62,0.996368215106932,1.76,0.0,NaN
19840901,20350.0,11.08,27.16,1.1023471119888075,2.38,0.0,NaN
19840902,16320.0,13.33,29.06,1.2629534872576296,1.33,0.006,NaN
19840903,12990.0,12.7,21.91,1.382346477172171,2.26,0.056999999999999995,NaN
19840904,19680.0,10.53,26.19,0.9639800022050407,1.07,0.0,NaN
19840905,19340.0,11.24,27.98,0.999796482348786,3.41,0.0,NaN
19840906,20050.0,12.5,27.58,1.1519441397592496,3.96,0.0,NaN
19840907,18860.0,12.58,29.09,1.1668076723831962,1.65,0.0,NaN
19840908,13370.0,14.3,26.94,1.3578844311046807,2.46,0.003,NaN
19840909,17440.0,11.56,24.31,0.8704859098165928,4.62,0.0,NaN
19840910,18340.0,10.85,25.19,0.8554076180316992,5.64,0.0,NaN
19840911,17550.0,12.46,27.61,1.1496125581462018,3.99,0.0,NaN
19840912,15790.0,14.85,28.98,1.603799248298758,2.84,0.002,NaN
19840913,16719.999999999996,14.51,27.44,1.3057497641753606,2.35,0.002,NaN
19840914,9240.0,12.5,24.14,1.07349968103804,2.49,0.009,NaN
19840915,11330.0,10.58,23.79,1.121955705718084,3.16,0.0,NaN
19840916,17110.0,8.45,21.56,0.8323452237933779,2.01,0.0,NaN
19840917,16200.0,9.0,22.03,0.8288462834553565,3.88,0.0,NaN
19840918,16900.0,9.66,25.97,0.8464716248601599,5.43,0.0,NaN
19840919,14510.0,11.32,26.55,1.2637971770186063,2.83,0.099,NaN
19840920,11470.0,14.55,25.78,1.5861985043143554,2.42,0.372,NaN
19840921,14750.0,11.91,26.83,1.3533964004762855,1.77,0.043,NaN
19840922,15200.0,13.9,29.26,1.3614842647796832,4.77,0.0,NaN
19840923,12760.0,15.55,30.67,1.4409357044357467,3.84,0.0,NaN
19840924,14090.0,15.62,26.02,1.5095684486277599,3.34,0.004,NaN
19840925,15050.0,13.51,29.42,1.3435685817174325,1.62,0.0,NaN
19840926,15070.0,15.19,32.55,1.197846559420663,3.31,0.0,NaN
19840927,14440.0,13.71,29.08,1.2478515078442414,3.48,0.0,NaN
19840928,10000.0,12.06,21.03,1.2296093133087638,1.97,0.24500000000000002,NaN
19840929,10070.0,11.48,20.08,1.2996825952484532,2.16,0.445,NaN
19840930,11800.0,9.24,22.29,1.1970417089624772,1.28,0.003,NaN
19841001,14120.0,12.56,24.61,1.218940417405615,1.51,0.0,NaN
19841002,14130.0,9.14,23.6,1.1739069872513241,3.77,0.0,NaN
19841003,15080.0,10.23,23.92,1.0129188421319382,5.14,0.0,NaN
19841004,13940.0,9.85,23.8,0.8778063718115504,4.22,0.0,NaN
19841005,10570.0,11.44,22.25,1.1023471119888075,1.37,0.004,NaN
19841006,10870.0,13.49,23.12,1.415564293531423,1.57,0.137,NaN
19841007,12260.0,7.96,18.33,0.892610317995653,4.15,0.041999999999999996,NaN
19841008,12010.0,5.65,23.48,0.8423297447786482,1.68,0.0,NaN
19841009,6190.0,9.36,19.58,1.1023471119888075,4.09,0.11599999999999999,NaN
19841010,5120.0,9.21,18.72,1.1151336611661788,4.72,0.028999999999999998,NaN
19841011,12360.0,7.43,17.83,0.9468266734371389,2.45,0.026000000000000002,NaN
19841012,11630.0,5.82,17.78,0.7767968652230843,0.93,0.0,NaN
19841013,5090.0,8.76,20.51,0.9868240889814819,3.67,0.577,NaN
19841014,7050.0,5.89,12.56,0.7968099699757621,3.85,0.303,NaN
19841015,3210.0,3.81,13.4,0.9351094033937339,4.02,0.45,NaN
19841016,3900.0,2.62,11.33,0.8155535719752931,3.99,0.617,NaN
19841017,4179.999999999999,-1.35,3.59,0.44009455468052294,3.43,0.020999999999999998,NaN
19841018,4890.0,-3.43,5.08,0.38489897303051507,1.54,0.018,NaN
19841019,8520.0,-3.43,7.4,0.4357900326173497,1.66,0.0,NaN
19841020,8440.0,3.48,16.77,1.0198860834129948,3.14,0.004,NaN
19841021,11000.0,3.48,18.15,0.8242012151358524,2.23,0.0,NaN
19841022,8080.0,5.7,18.76,1.0756948770378416,2.29,0.004,NaN
19841023,6660.0,7.91,17.54,1.063307489536162,1.29,0.08199999999999999,NaN
19841024,8250.0,4.87,18.5,0.8778063718115504,1.08,0.0,NaN
19841025,6000.0,8.5,17.36,1.098611003142962,2.03,0.012,NaN
19841026,10210.0,5.12,15.68,0.8047148619027655,2.34,0.002,NaN
19841027,7630.0,2.95,13.69,0.7968099699757621,3.58,0.0,NaN
19841028,8790.0,3.19,14.52,0.8387937997361554,3.8,0.001,NaN
19841029,5740.0,5.98,13.57,0.9177730779910996,2.45,0.005,NaN
19841030,8199.999999999998,1.81,10.83,0.6393792147600763,2.61,0.0,NaN
19841031,6640.0,-2.54,8.13,0.4943987024351199,3.42,0.0,NaN
19841101,9940.0,-4.91,8.67,0.3647138036095138,2.46,0.0,NaN
19841102,8780.0,-2.99,10.33,0.4863465756105933,2.0,0.0,NaN
19841103,9440.0,-1.94,11.74,0.6130261907523127,3.52,0.0,NaN
19841104,9460.0,0.49,13.12,0.7486723293301335,3.82,0.0,NaN
19841105,7910.0,4.76,12.23,0.8069860739244424,4.9,0.003,NaN
19841106,6050.0,5.65,13.39,0.915228976360282,3.84,0.009,NaN
19841107,3690.0,5.86,15.18,0.9888624516488569,3.33,0.066,NaN
19841108,4540.0,5.44,12.01,0.91142447876438,3.62,0.015,NaN
19841109,3520.0,3.7,13.11,0.8335144290542225,2.87,0.005,NaN
19841110,3780.0,4.79,11.68,0.9145939230382346,1.16,0.079,NaN
19841111,4370.0,5.76,10.21,0.913324981471613,1.19,0.27799999999999997,NaN
19841112,1870.0,0.19,6.09,0.7486723293301335,5.78,1.9929999999999999,NaN
19841113,2750.0,-6.56,-0.21,0.3630281794720027,4.97,0.181,NaN
19841114,5310.0,-8.23,-2.31,0.2717463998144298,3.16,0.081,NaN
19841115,3470.0,-6.63,0.46,0.35388025463548034,3.31,0.007000000000000001,NaN
19841116,5590.0,-4.63,1.42,0.39384892452972964,3.5,0.015,NaN
19841117,7100.0,-5.53,2.41,0.3558034384049454,4.45,0.0,NaN
19841118,6670.0,-6.27,0.64,0.361628778581279,5.06,0.0,NaN
19841119,5240.0,-9.03,0.23,0.28143374186410325,5.7,0.0,NaN
19841120,5520.0,-7.36,4.19,0.401754368643399,5.27,0.053000000000000005,NaN
19841121,5530.0,0.13,8.6,0.6778570665679081,3.79,0.01,NaN
19841122,6630.0,0.11,8.8,0.7209357642889314,2.66,0.01,NaN
19841123,4680.0,2.51,6.23,0.8429203453568486,1.77,0.8230000000000001,NaN
19841124,4990.0,2.71,11.9,0.847064785925024,3.41,0.048,NaN
19841125,5740.0,5.98,13.33,0.927369061880469,5.95,0.491,NaN
19841126,7080.0,4.84,10.24,0.8536137933182639,5.36,0.014000000000000002,NaN
19841127,4480.0,5.48,10.33,1.0170941387967176,3.09,0.142,NaN
19841128,4420.0,0.94,9.62,0.7850810926649487,3.43,0.616,NaN
19841129,4420.0,-8.04,0.29,0.23210039161834067,3.44,0.002,NaN
19841130,4380.0,-10.47,-4.95,0.1743605997062389,3.47,0.0,NaN
19841201,6580.0,-11.56,-4.42,0.21235804299904487,4.63,0.0,NaN
19841202,5860.0,-9.46,-4.74,0.25509500671445984,5.4,0.012,NaN
19841203,6410.0,-11.94,-6.15,0.20097885723316938,6.28,0.0,NaN
19841204,6350.0,-14.54,-6.31,0.14990964279712488,4.17,0.0,NaN
19841205,6320.0,-12.89,-1.31,0.21096981923655517,1.58,0.0,NaN
19841206,5090.0,-7.38,2.8,0.43184979502958837,3.34,0.003,NaN
19841207,3120.0,-4.72,0.74,0.4057596147884389,1.7,0.007000000000000001,NaN
19841208,1930.0,-3.42,-0.47,0.47342071530048624,2.63,0.24,NaN
19841209,2830.0,-3.93,2.83,0.5089634725434804,1.09,0.018,NaN
19841210,1910.0,-3.39,4.08,0.5623576269500697,3.88,0.13,NaN
19841211,3120.0,-0.17,3.33,0.6229068888768878,3.16,0.593,NaN
19841212,1960.0,-0.41,0.89,0.6054862811948387,2.63,1.04,NaN
