## Site Characteristics
Country     = 'USA'
Station     = 'NASA'
Description = 'NASA'
Source      = 'NASA'
Contact     = 'Peter Uithol'
Longitude = 5.5; Latitude = 52.0; Elevation = 15.29; AngstromA = 0.16269515201314708; AngstromB = 0.52555125138761; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
19840101,700.0,6.77,8.97,0.9435589697357575,8.14,1.206,NaN
19840102,2089.9999999999995,3.61,8.23,0.8650309434078973,6.1,1.103,NaN
19840103,2720.0,2.24,8.13,0.6906343876068135,7.93,0.853,NaN
19840104,1350.0,0.52,5.68,0.6802978970425884,4.99,0.476,NaN
19840105,780.0,-0.71,3.69,0.633386993995039,4.15,0.327,NaN
19840106,1360.0,0.92,6.44,0.745485763387818,2.86,0.031,NaN
19840107,2490.0,2.38,6.44,0.7021142659714914,5.7,0.807,NaN
19840108,1910.0,2.29,4.5,0.683237140626266,5.09,0.263,NaN
19840109,1700.0,-1.85,4.65,0.633386993995039,2.02,0.028000000000000004,NaN
19840110,1110.0,-1.87,3.05,0.619297737794915,3.67,0.10600000000000001,NaN
19840111,600.0,3.3,5.55,0.7984980831099481,7.05,0.5509999999999999,NaN
19840112,3190.0,0.73,5.1,0.709691638865384,4.6,0.12,NaN
19840113,990.0,0.65,10.69,0.6896440181524477,9.01,1.0619999999999998,NaN
19840114,2210.0,1.12,10.4,0.6398422234353479,8.04,1.093,NaN
19840115,1780.0,0.81,2.97,0.5685858281339906,6.09,0.146,NaN
19840116,1940.0,1.8,8.51,0.6941105817331951,7.17,1.401,NaN
19840117,1240.0,1.72,7.87,0.6288114284736147,7.84,0.027000000000000003,NaN
19840118,2900.0,-1.43,4.29,0.6161549094635332,4.62,0.23700000000000002,NaN
19840119,3740.0,-1.85,3.0,0.6125803795600909,1.49,0.073,NaN
19840120,4230.0,-3.24,3.8,0.5623576269500697,1.76,0.008,NaN
19840121,1680.0,-3.76,0.51,0.4848950979144516,3.18,0.0,NaN
19840122,1890.0,-4.38,-2.06,0.4315228719489007,4.62,0.472,NaN
19840123,1680.0,-5.5,0.93,0.5048174868699409,4.09,1.192,NaN
19840124,2960.0,-0.25,0.77,0.6019665508469253,4.59,0.24,NaN
19840125,3190.0,-3.27,1.4,0.5301489835354337,2.46,0.024,NaN
19840126,900.0,-3.73,0.62,0.5208102792809635,4.74,0.16699999999999998,NaN
19840127,2480.0,-1.16,3.51,0.629724196902078,3.8,0.027000000000000003,NaN
19840128,3320.0,-0.17,3.8,0.6866804329213612,3.69,0.339,NaN
19840129,1650.0,-0.31,2.9,0.6676898573792776,3.54,0.362,NaN
19840130,4280.0,1.12,4.9,0.7046320784155418,3.66,0.132,NaN
19840131,4970.0,-1.59,6.19,0.6788324687354117,3.72,0.231,NaN
19840201,3080.0,-1.71,4.9,0.6472907742750561,2.95,0.211,NaN
19840202,2510.0,2.87,6.2,0.8121169911561521,4.79,0.508,NaN
19840203,2000.0,3.18,7.1,0.7778969522694303,5.8,0.6639999999999999,NaN
19840204,3560.0,2.94,8.73,0.8253603240799855,4.84,0.194,NaN
19840205,5450.0,1.4,8.98,0.7380969644795426,5.52,0.571,NaN
19840206,3410.0,3.09,8.06,0.8814869161638965,7.19,2.278,NaN
19840207,4530.0,2.52,5.54,0.6624181450203485,6.84,0.337,NaN
19840208,3930.0,0.88,4.14,0.6667286160270809,5.99,0.9259999999999999,NaN
19840209,7320.0,0.34,5.99,0.6605102976618098,4.31,0.05500000000000001,NaN
19840210,4010.0,-1.45,5.78,0.7502701168789084,2.49,0.048,NaN
19840211,4800.0,2.62,7.74,0.8115454715097726,2.67,0.079,NaN
19840212,7840.0,-3.78,4.57,0.5278005186846187,3.09,0.002,NaN
19840213,7640.0,-3.84,4.44,0.4929259577396149,2.55,0.0,NaN
19840214,8130.000000000001,-3.6,3.69,0.5329005454731055,1.7,0.001,NaN
19840215,5130.0,-3.85,2.24,0.5010743883089547,1.67,0.009,NaN
19840216,7970.0,-4.04,3.01,0.46357863299443924,1.31,0.0,NaN
19840217,4900.0,-3.37,3.4,0.4670726498894707,1.15,0.0,NaN
19840218,8580.0,-5.91,3.29,0.4259986461919437,2.76,0.0,NaN
19840219,8980.0,-7.89,2.01,0.3990020863234143,4.23,0.0,NaN
19840220,8710.0,-6.67,2.54,0.4498330204144844,2.91,0.003,NaN
19840221,5600.0,-1.5,4.08,0.6538710128204547,4.0,0.426,NaN
19840222,3460.0,-0.78,4.9,0.6486958773549342,1.71,0.052000000000000005,NaN
19840223,5460.0,-1.21,3.69,0.5980284914881802,2.87,0.017,NaN
19840224,7610.0,-2.42,2.47,0.5227437432985378,3.61,0.022,NaN
19840225,3550.0,-2.06,1.69,0.5211964648422638,4.85,0.028999999999999998,NaN
19840226,2720.0,-0.93,3.76,0.6054862811948387,3.08,0.078,NaN
19840227,3020.0,-0.42,3.55,0.6224547304555662,3.2,0.06899999999999999,NaN
19840228,3660.0,-2.23,4.6,0.5902206594529414,2.45,0.018,NaN
19840229,4730.0,-2.24,5.51,0.5492721499315728,0.74,0.001,NaN
19840301,3560.0,-3.12,4.62,0.635685793713122,2.15,0.059,NaN
19840302,3530.0,0.72,4.55,0.6876670421753711,5.35,0.961,NaN
19840303,3930.0,-1.1,4.97,0.6347653903635195,3.8,0.22400000000000003,NaN
19840304,9370.0,-1.49,6.26,0.584637876198776,1.38,0.008,NaN
19840305,5100.0,0.73,9.32,0.7756981514188748,1.46,0.038,NaN
19840306,5700.0,3.91,9.08,0.8802585591210154,1.98,0.036,NaN
19840307,10050.0,-0.1,8.46,0.7354738210710603,3.13,0.027000000000000003,NaN
19840308,11800.0,-1.13,7.17,0.5863506598302033,3.61,0.002,NaN
19840309,11240.0,-3.0,4.52,0.4784108188073768,2.09,0.006,NaN
19840310,4520.0,-1.48,2.34,0.6063690521346352,2.8,0.805,NaN
19840311,4940.0,1.42,4.19,0.7193932697416815,2.35,0.144,NaN
19840312,11980.0,-0.96,7.89,0.633386993995039,2.82,0.005,NaN
19840313,7630.0,-2.63,5.9,0.5850656567138259,3.23,0.009,NaN
19840314,13100.0,-3.01,8.59,0.6059275245109571,2.63,0.0,NaN
19840315,11480.0,-2.08,9.01,0.6143653459932471,3.5,0.003,NaN
19840316,8800.0,-1.24,7.27,0.6112446654258243,4.06,0.003,NaN
19840317,10520.0,-1.37,7.75,0.6054862811948387,4.09,0.005,NaN
19840318,12180.0,-2.68,7.42,0.5698387654507274,3.95,0.0,NaN
19840319,14190.0,-3.7,8.94,0.5496769564208601,2.99,0.0,NaN
19840320,14610.0,-3.63,8.26,0.5036919662524006,2.36,0.001,NaN
19840321,14580.0,-3.95,10.26,0.5545552667726522,2.14,0.0,NaN
19840322,13720.0,-3.3,10.75,0.5690032028374344,1.51,0.0,NaN
19840323,14040.0,-2.74,11.83,0.6338461651799894,1.58,0.0,NaN
19840324,4150.000000000001,1.84,8.12,0.7604595270562907,4.77,0.306,NaN
19840325,11570.0,2.58,10.43,0.7861915260525465,3.95,0.303,NaN
19840326,5430.0,4.23,10.02,0.8644267007582993,4.62,0.335,NaN
19840327,10840.0,3.27,9.98,0.8346850827828123,4.36,0.873,NaN
19840328,9260.0,4.74,10.34,0.9325229873839784,4.18,0.521,NaN
19840329,7400.0,0.58,8.11,0.7962479658197602,3.05,0.588,NaN
19840330,15710.0,1.58,8.39,0.6807869938370086,1.74,0.027000000000000003,NaN
19840331,13940.0,0.45,7.18,0.6783446127607212,2.25,0.13,NaN
19840401,11780.0,-0.81,4.77,0.5448366585391152,4.31,0.001,NaN
19840402,14820.0,-1.57,6.4,0.5400341176752131,4.55,0.006,NaN
19840403,9120.0,-1.59,5.54,0.594981325314441,2.88,0.072,NaN
19840404,6700.0,-1.27,7.44,0.6571832460871574,1.43,0.11499999999999999,NaN
19840405,4870.0,0.44,5.05,0.6759099762351599,1.51,0.717,NaN
19840406,11190.0,0.37,7.49,0.7051365967673131,2.77,0.04,NaN
19840407,11170.0,1.28,8.67,0.7333812362784213,1.16,0.1,NaN
19840408,7640.0,-0.16,8.86,0.745485763387818,2.27,0.05500000000000001,NaN
19840409,10110.0,1.37,8.3,0.7545456101359973,2.09,0.256,NaN
19840410,14390.0,1.79,8.21,0.7583042949234869,1.3,0.185,NaN
19840411,10360.0,1.65,11.63,0.7839720435947725,2.16,0.331,NaN
19840412,19960.0,1.41,10.87,0.7534747254231048,2.28,0.043,NaN
19840413,16680.0,-0.45,12.34,0.7224811787301583,1.58,0.0,NaN
19840414,18750.0,2.37,15.99,0.8771942669038907,2.2,0.0,NaN
19840415,13660.0,3.84,17.34,1.0374891535503148,4.03,0.019,NaN
19840416,17460.0,1.27,9.68,0.7433680439794523,2.58,0.11200000000000002,NaN
19840417,19870.0,1.98,11.37,0.6754239764171944,1.26,0.006,NaN
19840418,18990.0,0.81,13.89,0.6657685976551904,1.24,0.0,NaN
19840419,15930.0,1.36,14.62,0.7302522156635223,1.34,0.0,NaN
19840420,18490.0,4.81,16.95,0.8276828567102019,1.25,0.0,NaN
19840421,18610.0,5.05,19.76,0.9139592581431737,1.23,0.0,NaN
19840422,13160.0,6.74,21.01,1.0808323746471178,2.17,0.0,NaN
19840423,22120.0,4.1,16.16,0.8882699325771408,3.45,0.0,NaN
19840424,21910.0,5.54,18.55,0.9881825857226308,3.45,0.001,NaN
19840425,21420.0,5.12,18.83,0.9834350419916784,2.58,0.0,NaN
19840426,21370.0,3.61,18.12,1.015004599705511,2.9,0.0,NaN
19840427,22780.0,3.24,14.19,0.6768829028517086,3.19,0.0,NaN
19840428,22540.0,1.35,14.45,0.7593812360612106,3.38,0.0,NaN
19840429,22360.0,1.1,13.86,0.7142726485712347,3.68,0.0,NaN
19840430,20590.0,2.55,15.47,0.9403012078985913,3.17,0.022,NaN
19840501,11560.0,5.23,12.87,1.0367799276460743,2.34,0.5599999999999999,NaN
19840502,18290.0,4.77,15.56,0.9267265896673912,0.96,0.024,NaN
19840503,13360.0,6.63,14.44,1.0919140837040695,1.08,0.184,NaN
19840504,12750.0,7.8,15.7,1.1620958040070761,1.44,0.25,NaN
19840505,12660.0,6.83,17.2,1.218940417405615,2.34,0.06999999999999999,NaN
19840506,14590.0,4.26,13.69,1.0654843299074719,3.87,0.742,NaN
19840507,17180.0,3.44,12.3,0.7245462815789436,4.34,0.014000000000000002,NaN
19840508,20840.0,2.12,12.87,0.737046717548357,3.45,0.025,NaN
19840509,13780.0,0.47,11.44,0.7302522156635223,2.72,0.075,NaN
19840510,13370.0,1.52,10.92,0.8121169911561521,2.59,0.211,NaN
19840511,17000.0,4.37,10.76,0.8578045552235402,4.76,0.066,NaN
19840512,24080.0,2.82,12.8,0.7669577014285258,4.88,0.008,NaN
19840513,23130.0,4.33,14.9,0.879644946744689,4.23,0.01,NaN
19840514,20720.0,4.55,16.92,1.0247882299371598,3.01,0.005,NaN
19840515,12990.0,8.87,16.66,1.2486863221792912,1.91,0.242,NaN
19840516,14580.0,6.66,18.26,1.21160202659855,1.02,0.098,NaN
19840517,6260.0,8.17,14.27,1.2528677634951673,1.5,0.365,NaN
19840518,16100.000000000002,6.66,16.8,1.1211958915675988,1.8,0.187,NaN
19840519,16530.000000000004,4.52,17.52,1.0474632681534528,2.51,0.046,NaN
19840520,9940.0,8.02,16.18,1.1683820255533355,3.18,1.216,NaN
19840521,6470.0,8.16,13.53,1.2503574240382131,3.81,2.649,NaN
19840522,11910.0,7.96,15.07,1.0919140837040695,3.82,0.24900000000000003,NaN
19840523,6580.0,9.03,12.5,1.1106059366408663,3.18,1.046,NaN
19840524,16780.0,8.45,16.33,1.2287857237746695,3.8,0.367,NaN
19840525,9490.0,7.11,14.32,1.1045941406933222,2.6,0.024,NaN
19840526,13790.0,6.46,17.07,1.1242378675033513,1.05,0.034999999999999996,NaN
19840527,9250.0,10.06,14.9,1.210789053064508,1.36,0.5860000000000001,NaN
19840528,16040.0,7.85,13.58,1.2067313769221037,2.54,1.072,NaN
19840529,8580.0,9.75,15.44,1.3162085521216036,2.31,0.5860000000000001,NaN
19840530,16750.0,9.57,18.77,1.3732416964200245,3.32,0.21600000000000003,NaN
19840531,24200.0,7.55,18.78,1.201070722681974,1.81,0.011,NaN
19840601,14940.0,9.28,18.11,1.3498153649526086,1.98,0.43600000000000005,NaN
19840602,22420.0,7.99,18.3,1.2453500082622306,2.8,0.066,NaN
19840603,8770.0,9.64,19.67,1.38052129057213,3.67,1.044,NaN
19840604,9540.0,7.25,12.71,1.1605289052991803,2.56,1.232,NaN
19840605,15350.0,6.65,14.83,1.0618584386784071,1.81,0.036,NaN
19840606,15360.0,5.76,16.67,1.1418705773431763,3.44,0.28300000000000003,NaN
19840607,7100.0,10.19,14.03,1.2919183650430706,2.39,0.5519999999999999,NaN
19840608,10860.0,8.19,19.39,1.2345610512556655,3.42,0.017,NaN
19840609,20050.0,7.41,17.55,1.0948860433443903,3.84,0.012,NaN
19840610,20110.0,6.65,19.87,1.1914210608745304,2.17,0.008,NaN
19840611,25060.0,6.95,17.76,1.0647582809412923,2.03,0.0,NaN
19840612,23800.0,5.91,19.85,1.1938270613559196,1.86,0.0,NaN
19840613,15260.0,11.04,19.66,1.4127696146474948,4.43,0.005,NaN
19840614,14480.0,8.69,17.67,1.3516048407013632,3.97,0.384,NaN
19840615,21710.0,7.93,17.3,1.1754897628675134,3.37,0.009,NaN
19840616,17150.0,8.37,16.82,1.1699582470633887,1.67,0.009,NaN
19840617,21090.0,8.73,18.8,1.3480279711634873,1.42,0.008,NaN
19840618,25460.0,8.33,21.52,1.3915042433101785,1.31,0.0,NaN
19840619,24800.0,11.15,24.84,1.61737402226314,1.11,0.0,NaN
19840620,25700.0,13.15,26.08,1.7803126077247782,1.15,0.002,NaN
19840621,22330.0,9.65,22.55,1.4590281988655032,2.96,0.028000000000000004,NaN
19840622,9660.0,9.15,17.43,1.3170834316210762,4.75,0.755,NaN
19840623,21090.0,9.33,15.42,1.0647582809412923,4.66,0.344,NaN
19840624,19350.0,8.32,14.4,1.0039241141629878,4.23,0.143,NaN
19840625,11580.0,8.28,16.35,1.2520304917916267,4.6,0.393,NaN
19840626,20620.0,7.73,18.53,1.2436847922667533,3.06,0.003,NaN
19840627,28840.0,9.85,20.23,1.4513861390947482,3.53,0.062,NaN
19840628,21110.0,8.15,15.34,1.0582434147156987,3.23,0.045,NaN
19840629,18700.0,8.4,15.37,1.0212845849897185,3.19,0.361,NaN
19840630,20240.0,6.81,14.99,1.0339472912259318,3.31,0.11299999999999999,NaN
19840701,19880.0,6.4,17.37,1.0101437042756123,1.73,0.005,NaN
19840702,10090.0,7.57,15.94,1.1091002945262443,2.95,0.252,NaN
19840703,13990.0,8.49,14.77,1.1023471119888075,4.06,0.181,NaN
19840704,12330.0,8.53,15.74,1.150389290268198,2.88,0.073,NaN
19840705,10470.0,7.73,18.8,1.261267593034217,3.23,0.004,NaN
19840706,14260.0,8.12,19.4,1.2587424612278404,1.66,0.008,NaN
19840707,24630.0,7.83,22.9,1.4239774839199952,1.66,0.001,NaN
19840708,26720.0,12.16,25.58,1.650152165823457,2.82,0.0,NaN
19840709,19630.0,14.61,28.79,2.1257788926528756,1.76,0.35,NaN
19840710,15910.0,14.51,26.1,1.8903534306024494,2.14,0.16599999999999998,NaN
19840711,12270.0,13.95,25.33,1.9267051192652835,2.73,1.24,NaN
19840712,22140.0,13.87,20.18,1.5105552492872387,3.71,0.020999999999999998,NaN
19840713,17500.0,13.17,18.54,1.4437792491244752,4.09,0.425,NaN
19840714,9340.0,11.45,18.77,1.4590281988655032,3.23,0.6519999999999999,NaN
19840715,6760.0,10.69,16.3,1.339122159399848,2.2,1.009,NaN
19840716,14460.0,10.15,17.51,1.2962267777991505,4.08,0.266,NaN
19840717,12050.0,9.51,16.94,1.2304333881855989,3.17,0.028999999999999998,NaN
19840718,9630.0,10.3,20.69,1.5244300340035506,3.23,0.16699999999999998,NaN
19840719,10620.0,11.26,18.82,1.339122159399848,2.98,0.08399999999999999,NaN
19840720,14390.0,12.22,17.87,1.3614842647796832,2.45,0.031,NaN
19840721,9920.0,10.37,18.12,1.358783604648298,2.16,0.012,NaN
19840722,21540.0,8.08,18.74,1.2320829949437389,1.97,0.001,NaN
19840723,17780.0,10.14,20.37,1.3223434486688472,1.15,0.002,NaN
19840724,17220.0,8.65,21.19,1.3014135386001155,2.02,0.0,NaN
19840725,8820.0,8.45,20.16,1.3560876522123593,2.35,0.007000000000000001,NaN
19840726,16200.0,11.97,18.29,1.3696145614287785,3.51,0.13,NaN
19840727,11480.0,11.25,20.08,1.4619030667193333,3.27,0.11399999999999999,NaN
19840728,9230.0,13.1,19.36,1.6597768810188067,2.7,0.23199999999999998,NaN
19840729,23080.0,12.76,24.58,1.6737661651664228,2.06,0.007000000000000001,NaN
19840730,19790.0,14.95,28.2,1.896369989615625,2.93,0.063,NaN
19840731,13730.0,15.73,27.26,2.0900878010879693,2.95,0.356,NaN
19840801,20550.0,12.42,21.85,1.5545389417479514,2.15,0.09,NaN
19840802,6840.0,11.82,19.96,1.6268308904476885,2.29,0.327,NaN
19840803,16170.000000000002,13.4,22.78,1.7791728136093212,2.12,0.5740000000000001,NaN
19840804,23010.0,14.5,22.87,1.6759275151426174,1.87,0.091,NaN
19840805,12540.0,12.55,21.35,1.5759244907631795,2.38,0.375,NaN
19840806,18620.0,11.65,18.57,1.3170834316210762,3.05,0.065,NaN
19840807,8460.0,11.28,19.73,1.339122159399848,2.37,0.016,NaN
19840808,20510.0,10.93,22.3,1.5636727883350108,2.49,0.088,NaN
19840809,20590.0,12.05,21.86,1.5007126755103026,3.57,0.008,NaN
19840810,17400.0,10.15,20.84,1.4109091886099356,3.7,0.006,NaN
19840811,18230.0,9.08,19.82,1.5105552492872387,2.41,0.238,NaN
19840812,22010.0,13.59,22.87,1.6943980378095334,1.98,0.08,NaN
19840813,19560.0,12.07,24.06,1.6813416021880438,1.39,0.006,NaN
19840814,21260.0,12.19,23.25,1.5903245361026603,1.9,0.028999999999999998,NaN
19840815,8100.0,9.69,21.73,1.4390427412554179,1.23,0.002,NaN
19840816,17280.0,11.32,22.3,1.5484757537809561,1.45,0.018,NaN
19840817,19550.0,11.33,22.12,1.403488984238124,1.62,0.0,NaN
19840818,16460.0,9.39,24.12,1.3596833012691176,1.02,0.0,NaN
19840819,19660.0,13.37,25.28,1.6342197326422254,1.2,0.0,NaN
19840820,19340.0,13.2,25.67,1.8032432948982464,1.95,0.0,NaN
19840821,20910.0,14.07,25.49,1.8463482445557222,2.52,0.005,NaN
19840822,19840.0,14.12,26.23,1.746395813317633,2.76,0.0,NaN
19840823,16670.000000000004,15.73,27.27,2.036893144502181,1.65,0.034,NaN
19840824,16420.000000000004,16.04,25.84,1.7928926496557014,1.69,0.012,NaN
19840825,15240.0,14.22,25.04,1.8795657569525228,2.1,0.061,NaN
19840826,13500.0,12.91,23.22,1.7700774638170524,1.8,0.041999999999999996,NaN
19840827,13560.0,10.49,20.98,1.4542477826258895,1.41,0.011,NaN
19840828,15400.0,11.33,22.5,1.4821667827861238,0.87,0.001,NaN
19840829,10410.0,12.87,20.65,1.677009107722442,2.96,0.075,NaN
19840830,10500.0,15.18,22.44,1.7666772306532181,4.3,0.06899999999999999,NaN
19840831,13090.0,15.15,23.31,1.7475171798814464,4.56,0.027000000000000003,NaN
19840901,10660.0,16.13,21.98,1.7263188059134271,4.09,0.028999999999999998,NaN
19840902,18000.0,14.55,23.72,1.7689434159168342,2.05,0.10200000000000001,NaN
19840903,6710.0,15.74,22.28,1.7666772306532181,5.12,0.057999999999999996,NaN
19840904,18840.0,10.53,20.04,1.491902540092287,4.77,0.302,NaN
19840905,12100.0,8.51,14.92,1.08156806316304,2.78,0.126,NaN
19840906,14450.0,6.92,15.88,0.9881825857226308,2.6,0.075,NaN
19840907,3150.0,8.62,14.34,1.2579017388427214,2.62,1.8010000000000002,NaN
19840908,6760.0,6.69,15.08,1.1938270613559196,2.02,0.22200000000000003,NaN
19840909,7390.0,11.82,15.9,1.3462426572691268,4.8,1.319,NaN
19840910,8900.0,10.26,16.15,1.2824841359557417,5.4,1.254,NaN
19840911,4640.0,10.22,15.4,1.3462426572691268,3.9,0.883,NaN
19840912,9310.0,10.26,17.16,1.2329085273134166,2.54,0.007000000000000001,NaN
19840913,12100.0,10.64,20.92,1.463822407346829,1.27,0.039,NaN
19840914,7490.0,13.05,17.56,1.648020000480648,1.64,1.764,NaN
19840915,3870.0,11.73,17.81,1.5677473692068915,1.86,0.359,NaN
19840916,12210.0,10.47,19.29,1.403488984238124,2.41,0.01,NaN
19840917,7100.0,8.14,18.84,1.3814336190766106,1.8,0.263,NaN
19840918,10680.0,11.33,18.07,1.4258530341737428,1.12,0.13799999999999998,NaN
19840919,7210.0,8.93,15.9,1.2403602323705691,3.2,0.074,NaN
19840920,4040.0,7.53,14.89,1.298817882607785,3.7,0.6940000000000001,NaN
19840921,7260.0,8.76,14.9,1.127287103617715,4.15,0.196,NaN
19840922,5690.0,6.7,13.51,1.0596881220129255,3.45,0.17099999999999999,NaN
19840923,6720.0,6.93,13.66,1.1053440455307895,1.98,0.32999999999999996,NaN
19840924,8340.0,7.65,12.85,1.0713084294845034,1.05,0.147,NaN
19840925,3460.0,7.51,11.41,1.1008513287420025,2.98,1.098,NaN
19840926,8770.0,7.53,13.66,1.1566197870926747,3.23,0.602,NaN
19840927,10850.0,6.05,15.55,1.127287103617715,1.7,0.022,NaN
19840928,8130.000000000001,7.44,17.73,1.2164899562512799,1.98,0.003,NaN
19840929,5530.0,7.73,20.95,1.474418381690604,1.56,0.843,NaN
19840930,3590.0,9.51,14.82,1.358783604648298,2.78,0.718,NaN
19841001,2089.9999999999995,9.89,14.12,1.3444594212063117,2.12,1.465,NaN
19841002,4390.0,7.05,14.84,1.1660211958345033,2.82,0.21200000000000002,NaN
19841003,11660.0,6.65,14.65,1.063307489536162,2.31,0.068,NaN
19841004,12260.0,5.87,15.45,1.038908887056716,3.03,0.002,NaN
19841005,2440.0,6.7,12.75,1.1380168177777927,2.67,1.075,NaN
19841006,7400.0,5.98,14.8,1.0859914578630467,3.55,0.41100000000000003,NaN
19841007,4300.0,7.68,13.14,1.074962706391726,3.78,0.16,NaN
19841008,3140.0,8.19,14.19,1.3170834316210762,3.48,0.307,NaN
19841009,4260.0,9.33,15.0,1.4118391324838375,2.73,0.549,NaN
19841010,4290.0,6.43,16.48,1.3623855321883485,2.11,0.258,NaN
19841011,9560.0,9.42,16.3,1.327621916986351,2.23,0.087,NaN
19841012,8510.0,8.78,15.9,1.2773637606789907,1.73,0.041999999999999996,NaN
19841013,3640.0,7.14,15.98,1.2697168912941836,2.49,0.014000000000000002,NaN
19841014,5940.0,11.38,16.56,1.3533964004762855,3.09,0.025,NaN
19841015,5150.0,12.03,18.17,1.491902540092287,1.86,0.078,NaN
19841016,3270.0,8.93,16.72,1.3569857803790661,0.81,0.027000000000000003,NaN
19841017,2710.0,7.09,15.75,1.184228628785037,3.35,0.098,NaN
19841018,1920.0,10.32,13.8,1.1890193262564484,5.86,0.16599999999999998,NaN
19841019,4590.0,8.12,15.37,1.2595836775564206,5.31,1.238,NaN
19841020,3510.0,8.41,12.06,1.029711114036792,6.96,0.42400000000000004,NaN
19841021,4260.0,5.8,11.44,0.8710938855367714,4.42,0.02,NaN
19841022,1580.0,5.05,12.77,1.1341745065867095,6.12,1.419,NaN
19841023,3420.0,7.73,14.37,1.2213952181742944,4.13,0.709,NaN
19841024,5560.0,6.44,13.19,1.0025465723558828,3.23,0.29,NaN
19841025,3830.0,10.23,15.15,1.2587424612278404,5.2,0.687,NaN
19841026,6130.0,7.09,12.79,0.9956838055458144,3.1,0.081,NaN
19841027,6830.0,2.44,12.54,0.8201556339738227,1.13,0.001,NaN
19841028,2620.0,1.31,11.4,0.9051146206520801,3.27,0.076,NaN
19841029,2330.0,8.52,16.37,1.2731105174240793,3.08,0.16899999999999998,NaN
19841030,6390.0,7.51,17.06,1.2436847922667533,2.34,0.006,NaN
19841031,5410.0,6.59,15.02,1.08156806316304,2.03,0.006,NaN
19841101,7230.0,7.2,16.83,1.2091645450266586,2.77,0.013000000000000001,NaN
19841102,7020.0,7.11,15.53,1.098611003142962,2.97,0.008,NaN
19841103,3250.0,4.2,10.79,0.9599974269564784,3.3,0.094,NaN
19841104,2760.0,2.99,10.62,0.8081237993659695,3.8,0.006,NaN
19841105,2470.0,3.65,10.15,0.82478058998621,1.6,0.003,NaN
19841106,1290.0,5.55,9.76,0.9943162285943281,2.51,0.44299999999999995,NaN
19841107,3200.0,6.01,11.05,1.0318272883184356,2.2,0.099,NaN
19841108,2540.0,6.2,11.71,1.0367799276460743,3.42,0.074,NaN
19841109,2160.0,6.56,13.35,1.0247882299371598,3.46,0.0,NaN
19841110,3330.0,5.64,14.48,1.0771605353926768,2.07,0.003,NaN
19841111,3720.0,6.55,12.65,1.063307489536162,2.41,0.006,NaN
19841112,5290.0,4.31,12.08,0.9076339279529776,2.77,0.001,NaN
19841113,3250.0,3.62,11.51,0.9241606218620037,1.98,0.005,NaN
19841114,3930.0,3.44,8.4,0.8814869161638965,2.2,0.009,NaN
19841115,2560.0,1.19,5.85,0.6906343876068135,2.23,0.24100000000000002,NaN
19841116,1890.0,0.58,5.94,0.6773698299879021,4.04,0.341,NaN
19841117,1330.0,0.53,4.47,0.6901390459484451,3.33,0.277,NaN
19841118,1340.0,2.65,7.05,0.8041479408954133,2.02,0.16899999999999998,NaN
19841119,2230.0,1.39,7.83,0.8109743067370385,1.98,0.034999999999999996,NaN
19841120,2880.0,3.44,8.66,0.8802585591210154,2.2,0.10600000000000001,NaN
19841121,3790.0,5.3,10.26,0.9514182103933011,4.32,1.1480000000000001,NaN
19841122,2260.0,6.65,13.95,1.1794549173707165,4.89,2.8129999999999997,NaN
19841123,2570.0,8.18,14.83,1.121955705718084,8.08,1.254,NaN
19841124,3750.0,8.21,13.14,1.0654843299074719,6.97,0.616,NaN
19841125,2630.0,6.26,10.37,1.0247882299371598,3.54,0.159,NaN
19841126,3410.0,4.44,8.64,0.8638228303330076,2.73,0.013000000000000001,NaN
19841127,2330.0,3.51,5.56,0.765871280754123,3.8,0.01,NaN
19841128,3240.0,3.44,6.45,0.7428394447197573,5.4,0.053000000000000005,NaN
19841129,3240.0,4.23,10.29,0.9331689996311863,3.56,0.012,NaN
19841130,3200.0,3.75,10.4,0.8364437826178917,4.29,0.002,NaN
19841201,3090.0,1.45,8.55,0.7056414341440281,3.55,0.0,NaN
19841202,1970.0,1.1,6.4,0.7664143211766161,1.74,0.034,NaN
19841203,3570.0,1.69,5.56,0.7209357642889314,2.95,0.013000000000000001,NaN
19841204,2780.0,1.08,4.3,0.7168289212802794,2.38,0.023,NaN
19841205,2360.0,3.23,7.15,0.82710168373208,3.04,0.016,NaN
19841206,1240.0,0.8,5.82,0.7502701168789084,2.8,0.156,NaN
19841207,2590.0,0.5,3.8,0.6827464889939948,2.64,0.017,NaN
19841208,1600.0,0.5,5.02,0.7412556374983472,2.66,0.064,NaN
19841209,3210.0,4.19,7.94,0.8698783082906353,3.38,0.156,NaN
19841210,2770.0,5.12,9.36,0.9107917529537024,3.94,0.013000000000000001,NaN
19841211,1810.0,4.9,7.99,0.9000944915476813,1.46,0.032,NaN
19841212,1160.0,2.39,5.58,0.8201556339738227,2.22,0.004,NaN
19841213,2760.0,0.87,6.06,0.7302522156635223,2.73,0.006,NaN
19841214,1470.0,0.99,6.26,0.7795496608893963,2.8,0.391,NaN
19841215,1390.0,2.18,5.02,0.7609991792040153,2.71,0.049,NaN
19841216,1660.0,1.0,4.14,0.7209357642889314,2.07,0.425,NaN
19841217,1110.0,1.65,4.79,0.7470775464503866,2.88,0.654,NaN
